,assists,creeps_stacked,deaths,denies,duration,hero_damage,kills,last_hits,levels,name,net,obs_placed,sen_placed,tower_damage,xpm
867,79,20.0,20,85,39.31,125478.0,31,964,108,Nigma Galaxy,83679.0,18.0,22.0,32853.0,2873
868,54,18.191974595842957,19,54,47.21,81486.7612757732,25,1041,99,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2235
869,38,18.191974595842957,27,50,47.21,81486.7612757732,19,711,81,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1671
870,65,18.191974595842957,31,39,65.24,61613.0,36,1281,113,Team Secret,100514.0,13.504618937644342,19.03002309468822,7216.0,2122
871,53,18.191974595842957,37,45,65.24,63443.0,31,1456,105,PSG.LGD,90594.0,13.504618937644342,19.03002309468822,4091.0,1876
872,34,3.0,33,51,34.29,84176.0,15,755,88,Nigma Galaxy,50979.0,14.0,25.0,1064.0,2271
873,90,89.0,15,49,34.29,128429.0,33,1037,112,OG,85306.0,15.0,27.0,27253.0,3484
874,128,24.0,28,71,40.54,155683.0,50,1012,120,Nigma Galaxy,89589.0,19.0,33.0,15807.0,3279
875,62,15.0,55,46,40.54,113451.0,26,834,108,Team Secret,63021.0,19.0,25.0,1941.0,2695
876,63,36.0,31,39,39.35,127999.0,35,1148,118,PSG.LGD,90436.0,19.0,24.0,26425.0,3161
877,59,16.0,35,34,39.35,144922.0,31,1239,112,Royal Never Give Up,76231.0,18.0,32.0,4078.0,3000
878,108,6.0,40,65,60.2,179719.0,50,1397,138,Team Secret,103134.0,27.0,40.0,25250.0,3048
879,102,27.0,51,43,60.2,181475.0,40,1844,137,Fnatic,95735.0,29.0,40.0,3742.0,3008
880,29,25.0,26,49,38.1,63593.0,15,1087,102,PSG.LGD,70532.0,17.0,34.0,11816.0,2691
881,66,69.0,15,24,38.1,123773.0,26,1151,109,Team Aster,84227.0,18.0,35.0,14964.0,2964
882,28,5.0,47,32,40.44,79548.0,15,975,91,PSG.LGD,59041.0,20.0,33.0,4312.0,1892
883,105,7.0,15,30,40.44,87667.0,46,816,114,Team Aster,88973.0,19.0,34.0,23562.0,2880
884,26,14.0,22,49,24.11,40066.0,10,590,66,Royal Never Give Up,39548.0,11.0,15.0,1838.0,1944
885,52,37.0,10,49,24.11,46020.0,20,672,77,PSG.LGD,53494.0,12.0,19.0,19696.0,2583
886,78,2.0,19,50,38.5,107732.0,45,836,113,PSG.LGD,78895.0,17.0,27.0,19087.0,3015
887,42,21.0,45,25,38.5,79769.0,18,763,91,OG,45145.0,17.0,20.0,898.0,2004
888,30,13.0,29,44,42.29,68755.0,13,1111,100,Nigma Galaxy,66252.0,17.0,34.0,2750.0,2344
889,69,39.0,13,24,42.29,107647.0,29,1321,121,Tundra Esports,101782.0,19.0,36.0,26284.0,3222
890,80,23.0,26,42,38.49,103751.0,37,978,115,PSG.LGD,76269.0,18.0,27.0,18418.0,3107
891,57,16.0,37,41,38.49,94805.0,25,1002,106,Team Aster,58038.0,18.0,22.0,1223.0,2648
892,33,18.191974595842957,38,69,54.6,81486.7612757732,20,938,95,Evil Geniuses,54865.0,13.504618937644342,19.03002309468822,9776.290127020786,1857
893,78,18.191974595842957,20,34,54.6,81486.7612757732,38,827,108,Team Liquid,89675.0,13.504618937644342,19.03002309468822,9776.290127020786,2368
894,71,7.0,33,46,52.15,134674.0,31,1439,118,Team Liquid,117614.0,22.0,22.0,22294.0,2633
895,77,18.0,31,37,52.15,106340.0,32,1398,119,Fnatic,78083.0,19.0,25.0,1850.0,2731
896,33,12.0,41,49,30.32,72744.0,16,528,73,Nigma Galaxy,40097.0,13.0,29.0,3746.0,1856
897,90,18.0,16,28,30.32,92415.0,41,910,106,Tundra Esports,71654.0,14.0,24.0,11238.0,3457
898,61,24.0,41,65,53.34,81486.7612757732,30,1327,121,Fnatic,85217.0,24.0,39.0,9776.290127020786,2723
899,86,33.0,30,51,53.34,81486.7612757732,41,1427,123,Evil Geniuses,105187.0,24.0,33.0,9776.290127020786,2721
900,59,65.0,29,31,58.8,94679.0,21,1616,122,BOOM Esports,102670.0,27.0,45.0,12213.0,2557
901,77,72.0,21,33,58.8,109073.0,29,1742,136,Royal Never Give Up,139632.0,28.0,53.0,25441.0,3060
902,50,38.0,9,41,24.21,54049.0,17,565,74,Nigma Galaxy,50156.0,12.0,11.0,13830.0,2427
903,18,56.0,17,31,24.21,40027.0,9,526,65,Team Liquid,35504.0,10.0,9.0,2432.0,1942
904,70,23.0,24,49,47.2,118637.0,35,1341,124,OG,108225.0,22.0,38.0,21473.0,3100
905,49,19.0,35,33,47.2,91359.0,24,1199,113,Team Spirit,86210.0,22.0,41.0,8332.0,2659
906,48,18.191974595842957,19,52,44.18,81486.7612757732,19,956,90,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1999
907,43,18.191974595842957,20,44,44.18,81486.7612757732,18,580,77,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1549
908,50,42.0,8,26,27.28,57050.0,23,933,92,PSG.LGD,68094.0,13.0,22.0,15385.0,3075
909,18,34.0,23,36,27.28,31207.0,8,681,71,Tundra Esports,42345.0,14.0,22.0,1787.0,1960
910,50,18.191974595842957,14,24,36.59,81486.7612757732,27,634,86,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2306
911,36,18.191974595842957,27,35,36.59,81486.7612757732,12,611,76,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1743
912,68,11.0,30,40,40.46,95908.0,36,796,112,Evil Geniuses,78830.0,19.0,27.0,17155.0,2721
913,52,17.0,37,34,40.46,98886.0,30,721,94,Fnatic,49328.0,18.0,16.0,6332.0,2009
914,14,34.0,32,30,24.47,39038.0,7,484,62,Fnatic,28607.0,11.0,11.0,882.0,1648
915,73,35.0,7,42,24.47,55029.0,31,542,85,Team Liquid,57457.0,10.0,5.0,12119.0,2711
916,45,18.191974595842957,10,34,31.28,42560.0,31,765,83,PSG.LGD,75960.0,13.504618937644342,19.03002309468822,9322.0,2537
917,13,18.191974595842957,31,25,31.28,25223.0,10,601,67,Fnatic,40612.0,13.504618937644342,19.03002309468822,2209.0,1629
918,58,8.0,18,51,34.53,94530.0,34,785,105,Nigma Galaxy,80170.0,17.0,29.0,19579.0,3026
919,39,39.0,35,33,34.53,85620.0,17,798,91,Team Liquid,52055.0,17.0,29.0,958.0,2296
920,54,30.0,28,17,41.11,74288.0,24,1090,113,Fnatic,82142.0,19.0,36.0,6058.0,2940
921,72,22.0,24,35,41.11,111816.0,28,1246,115,PSG.LGD,91625.0,20.0,38.0,24466.0,3043
922,77,17.0,13,35,34.55,100514.0,40,961,114,PSG.LGD,82978.0,17.0,31.0,19187.0,3533
923,29,18.0,41,21,34.55,78428.0,12,863,94,Royal Never Give Up,57975.0,15.0,30.0,1994.0,2444
924,43,18.191974595842957,7,64,37.23,81486.7612757732,24,606,84,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2107
925,9,18.191974595842957,24,39,37.23,81486.7612757732,7,568,71,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1543
926,75,30.0,11,56,30.49,87210.0,30,876,95,Fnatic,71213.0,14.0,21.0,23520.0,2923
927,23,16.0,30,50,30.49,70427.0,11,728,76,BOOM Esports,45842.0,14.0,21.0,5269.0,1962
928,28,18.191974595842957,24,51,48.32,81486.7612757732,10,778,77,PSG.LGD,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1453
929,64,18.191974595842957,10,40,48.32,81486.7612757732,24,1001,96,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2118
930,51,33.0,14,42,35.14,63194.0,16,811,96,Team Secret,75645.0,14.0,9.0,14292.0,2380
931,35,20.0,16,44,35.14,51240.0,14,784,87,PSG.LGD,56862.0,15.0,15.0,4615.0,2013
932,71,8.0,16,39,28.46,75032.0,27,600,85,Team Secret,59900.0,14.0,13.0,15960.0,2564
933,26,49.0,27,42,28.46,65154.0,14,505,65,OG,39194.0,14.0,21.0,2002.0,1630
934,58,40.0,6,42,19.58,59096.0,19,501,66,Team Aster,37913.0,10.0,11.0,4257.0,2374
935,9,16.0,20,31,19.58,30158.0,6,443,55,Royal Never Give Up,25873.0,10.0,9.0,2436.0,1759
936,103,30.0,27,57,53.49,152302.0,41,1350,125,OG,119783.0,24.0,30.0,16696.0,2926
937,54,10.0,41,53,53.49,137272.0,26,1414,113,Team Secret,79491.0,24.0,24.0,4302.0,2358
938,67,10.0,26,56,39.27,131756.0,33,1031,107,Team Liquid,82865.0,19.0,21.0,22794.0,2688
939,41,3.0,34,63,39.27,89643.0,26,948,103,PSG.LGD,63994.0,19.0,38.0,11160.0,2386
940,42,18.191974595842957,8,33,24.22,81486.7612757732,24,470,69,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2298
941,12,18.191974595842957,24,57,24.22,81486.7612757732,8,345,57,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1545
942,0,18.191974595842957,3,25,52.59,4942.0,3,82,24,OG,45271.0,3.0,1.0,9776.290127020786,155
943,0,9.0,3,21,52.59,3047.0,0,58,18,Evil Geniuses,48839.0,2.0,2.0,9776.290127020786,91
944,70,6.0,28,33,34.38,90217.0,34,584,100,OG,57823.0,16.0,26.0,8844.0,2644
945,46,21.0,34,44,34.38,84319.0,26,744,92,PSG.LGD,47954.0,17.0,22.0,3938.0,2231
946,49,42.0,35,25,45.3,73291.0,21,1148,102,Team Liquid,65171.0,19.0,36.0,1681.0,2265
947,90,30.0,22,34,45.3,127109.0,34,1306,124,OG,112940.0,20.0,36.0,22306.0,3233
948,42,23.0,35,45,47.56,91530.0,24,1254,114,Team Liquid,84075.0,21.0,35.0,4875.0,2694
949,83,34.0,24,42,47.56,126412.0,34,1448,121,Tundra Esports,105876.0,23.0,39.0,18418.0,2839
950,40,18.191974595842957,28,54,46.13,81486.7612757732,24,775,87,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1929
951,42,18.191974595842957,25,67,46.13,81486.7612757732,28,1062,95,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2281
952,37,18.0,28,51,41.52,56893.0,15,1074,102,Team Aster,67994.0,18.0,24.0,6262.0,2376
953,70,29.0,16,32,41.52,102618.0,28,1179,114,Royal Never Give Up,93563.0,19.0,28.0,13006.0,2966
954,53,13.0,39,28,34.12,83791.0,25,738,89,Royal Never Give Up,52426.0,16.0,30.0,6650.0,2337
955,92,25.0,25,48,34.12,98419.0,37,848,112,PSG.LGD,80964.0,16.0,30.0,13927.0,3424
956,42,17.0,50,46,40.56,116007.0,17,956,99,OG,60800.0,18.0,27.0,7112.0,2298
957,119,16.0,17,39,40.56,153348.0,50,1066,121,Nigma Galaxy,96954.0,18.0,29.0,14054.0,3226
958,80,23.0,16,57,27.5,74531.0,33,609,90,Team Liquid,54685.0,13.0,18.0,17959.0,2779
959,25,6.0,33,34,27.5,54623.0,16,634,74,OG,36950.0,14.0,20.0,3042.0,1954
960,89,26.0,22,48,38.32,124373.0,38,1119,121,Team Spirit,93229.0,19.0,24.0,23568.0,3500
961,44,40.0,40,27,38.32,98049.0,22,1028,107,PSG.LGD,66464.0,17.0,31.0,16190.0,2753
962,39,15.0,41,44,52.16,128344.0,17,1417,112,Team Aster,78500.0,22.0,34.0,4725.0,2615
963,104,23.0,18,37,52.16,154429.0,40,1369,122,Evil Geniuses,112556.0,24.0,30.0,13247.0,3114
964,62,18.191974595842957,30,25,48.27,81486.7612757732,34,791,100,Team Secret,86743.0,13.504618937644342,19.03002309468822,9776.290127020786,2266
965,53,18.191974595842957,35,40,48.27,81486.7612757732,30,817,94,Fnatic,60916.0,13.504618937644342,19.03002309468822,9776.290127020786,2034
966,23,18.191974595842957,9,47,22.42,81486.7612757732,13,422,60,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1937
967,18,18.191974595842957,13,34,22.42,81486.7612757732,9,345,52,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1463
968,38,5.0,33,28,26.7,44197.0,13,481,66,Royal Never Give Up,34213.0,11.0,13.0,1198.0,1777
969,60,19.0,15,40,26.7,82669.0,33,625,82,Team Liquid,58663.0,10.0,5.0,17477.0,2451
970,52,38.0,7,61,35.2,61673.0,23,738,96,Team Liquid,71779.0,16.0,8.0,14217.0,2399
971,14,36.0,23,32,35.2,75833.0,6,733,78,Team Secret,49075.0,14.0,6.0,2710.0,1720
972,52,38.0,13,31,41.56,79962.0,16,1654,113,Team Aster,95864.0,20.0,35.0,21919.0,2961
973,32,57.0,16,40,41.56,69507.0,13,1472,103,PSG.LGD,83574.0,20.0,34.0,8412.0,2509
974,47,8.0,28,77,37.3,70548.0,17,923,95,Team Secret,59702.0,17.0,32.0,1940.0,2191
975,56,12.0,19,39,37.3,77359.0,27,961,101,Team Liquid,77289.0,18.0,17.0,21613.0,2508
976,33,18.191974595842957,38,29,46.1,81486.7612757732,13,644,84,PSG.LGD,54302.0,13.504618937644342,19.03002309468822,9776.290127020786,1748
977,68,18.191974595842957,14,71,46.1,81486.7612757732,37,997,100,Evil Geniuses,86390.0,13.504618937644342,19.03002309468822,9776.290127020786,2414
978,66,42.0,6,39,25.45,75253.0,24,807,85,Fnatic,57506.0,13.0,18.0,17131.0,2730
979,17,28.0,26,52,25.45,31331.0,6,594,64,Team Aster,33682.0,12.0,19.0,1085.0,1766
980,49,18.191974595842957,20,22,42.19,39898.0,24,1027,94,Team Secret,77745.0,13.504618937644342,19.03002309468822,6762.0,2333
981,41,18.191974595842957,24,24,42.19,50567.0,20,855,88,Evil Geniuses,61730.0,13.504618937644342,19.03002309468822,3649.0,2131
982,80,55.0,12,37,22.5,66282.0,27,561,75,Nigma Galaxy,49340.0,10.0,12.0,12532.0,2685
983,26,24.0,28,30,22.5,45838.0,12,354,56,Team Liquid,24284.0,10.0,12.0,1471.0,1664
984,82,32.0,15,17,37.28,109030.0,34,1168,118,Tundra Esports,89332.0,18.0,34.0,19762.0,3462
985,39,18.0,34,31,37.28,73689.0,15,1020,97,OG,58071.0,16.0,29.0,105.0,2522
986,24,18.191974595842957,3,33,13.47,24468.0,16,236,48,Team Secret,30093.0,13.504618937644342,19.03002309468822,2710.0,1974
987,5,18.191974595842957,16,26,13.47,13079.0,3,212,36,Evil Geniuses,15010.0,13.504618937644342,19.03002309468822,559.0,1238
988,79,41.0,22,25,44.3,124798.0,25,1257,120,Fnatic,95970.0,21.0,39.0,32017.0,3170
989,43,9.0,26,37,44.3,92740.0,22,1073,111,BOOM Esports,66946.0,21.0,37.0,10247.0,2618
990,25,35.0,20,30,27.11,46932.0,11,536,67,Team Liquid,32885.0,13.0,19.0,1854.0,1746
991,47,25.0,11,57,27.11,55864.0,20,740,80,Team Secret,63369.0,14.0,15.0,28753.0,2402
992,16,18.191974595842957,27,24,32.35,30405.0,5,587,65,Evil Geniuses,45666.0,13.504618937644342,19.03002309468822,1347.0,1420
993,43,18.191974595842957,6,29,32.35,40598.0,26,684,81,Team Secret,60949.0,13.504618937644342,19.03002309468822,3885.0,2332
994,37,38.0,8,62,25.25,49711.0,18,634,77,Fnatic,48866.0,12.0,17.0,24855.0,2247
995,20,14.0,19,23,25.25,43211.0,8,435,64,BOOM Esports,29361.0,12.0,15.0,906.0,1646
996,77,17.0,29,36,42.4,111480.0,37,1041,118,BOOM Esports,95877.0,19.0,28.0,21861.0,3140
997,60,13.0,37,29,42.4,103417.0,29,956,111,Fnatic,66484.0,19.0,31.0,4244.0,2857
998,85,30.0,24,50,42.9,132947.0,32,999,119,Team Secret,86534.0,20.0,26.0,17784.0,3064
999,57,18.0,33,54,42.9,103149.0,23,858,103,Nigma Galaxy,60891.0,16.0,30.0,1983.0,2386
1000,54,18.191974595842957,14,30,31.58,41435.0,25,743,80,OG,69894.0,13.504618937644342,19.03002309468822,10027.0,2298
1001,28,18.191974595842957,25,29,31.58,22945.0,13,709,73,Fnatic,48198.0,13.504618937644342,19.03002309468822,2138.0,1927
1002,31,17.0,21,41,37.22,57868.0,11,821,89,Fnatic,52087.0,14.0,15.0,5146.0,1972
1003,44,15.0,12,37,37.22,66636.0,21,879,98,Evil Geniuses,69561.0,14.0,14.0,14739.0,2336
1004,43,5.0,45,48,56.9,117178.0,23,1400,115,Team Liquid,86103.0,24.0,33.0,7550.0,2339
1005,127,32.0,24,29,56.9,123890.0,42,1340,121,Fnatic,118928.0,23.0,43.0,16494.0,2604
1006,10,12.0,25,27,28.32,57231.0,6,635,66,Team Liquid,38546.0,13.0,22.0,1557.0,1708
1007,61,46.0,6,48,28.32,79925.0,25,691,88,Team Secret,60015.0,14.0,22.0,19427.0,2753
1008,28,37.0,32,33,32.25,55361.0,12,699,79,BOOM Esports,42854.0,16.0,30.0,1911.0,1977
1009,73,16.0,12,61,32.25,86250.0,31,943,101,Royal Never Give Up,79376.0,17.0,29.0,24699.0,3113
1010,60,69.0,18,84,40.36,101146.0,26,972,109,PSG.LGD,79492.0,19.0,22.0,9065.0,2582
1011,43,21.0,26,49,40.36,69218.0,18,870,94,Team Secret,54529.0,17.0,14.0,2547.0,1962
1012,44,24.0,8,51,32.5,57781.0,24,992,98,Tundra Esports,77501.0,16.0,31.0,27438.0,2886
1013,10,20.0,24,27,32.5,42452.0,8,1023,78,Team Spirit,46245.0,13.0,28.0,2533.0,1924
1014,22,4.0,35,26,34.47,69601.0,10,950,90,Nigma Galaxy,54129.0,16.0,28.0,4937.0,2315
1015,95,56.0,10,47,34.47,84914.0,35,1159,115,PSG.LGD,91109.0,17.0,29.0,31367.0,3527
1016,34,8.0,30,27,26.32,47599.0,14,423,66,Team Secret,31054.0,11.0,8.0,914.0,1603
1017,67,12.0,15,13,26.32,58797.0,30,520,85,Team Liquid,53792.0,11.0,5.0,8576.0,2544
1018,62,21.0,11,76,31.4,67366.0,34,913,100,Team Secret,75176.0,15.0,16.0,20513.0,2966
1019,19,18.0,34,58,31.4,46299.0,11,809,77,PSG.LGD,45577.0,16.0,25.0,5673.0,1869
1020,95,11.0,11,75,28.41,84984.0,44,634,100,Team Secret,69833.0,14.0,4.0,16603.0,3079
1021,17,14.0,45,38,28.41,46097.0,11,530,68,Evil Geniuses,33339.0,13.0,6.0,3929.0,1643
1022,48,20.0,40,39,42.43,116635.0,21,858,102,OG,60162.0,18.0,24.0,2151.0,2233
1023,77,13.0,21,44,42.43,116402.0,38,775,110,Team Liquid,78971.0,17.0,12.0,14672.0,2629
1024,54,18.191974595842957,12,25,18.46,31903.0,20,391,56,Team Liquid,40302.0,13.504618937644342,19.03002309468822,7985.0,2098
1025,23,18.191974595842957,21,27,18.46,25609.0,12,306,48,OG,27281.0,13.504618937644342,19.03002309468822,1290.0,1423
1026,62,15.0,42,36,48.0,93954.0,21,1440,112,Team Aster,72790.0,23.0,35.0,5153.0,2486
1027,107,9.0,22,52,48.0,140682.0,42,1291,126,PSG.LGD,93716.0,23.0,35.0,24307.0,3041
1028,105,7.0,13,64,36.59,104292.0,36,935,110,Team Liquid,89943.0,18.0,29.0,30145.0,3084
1029,29,19.0,36,19,36.59,78759.0,12,846,84,Nigma Galaxy,55723.0,15.0,28.0,2932.0,1923
1030,74,46.0,9,21,30.43,84290.0,36,909,100,Fnatic,71752.0,16.0,28.0,7488.0,3114
1031,19,35.0,36,25,30.43,40870.0,9,799,81,Tundra Esports,47841.0,15.0,24.0,1823.0,2161
1032,34,45.0,36,42,40.4,75949.0,15,929,93,OG,66442.0,16.0,11.0,9579.0,2009
1033,66,8.0,15,48,40.4,110291.0,36,1258,114,Team Secret,96687.0,18.0,4.0,14178.0,3040
1034,50,13.0,10,20,27.52,44793.0,20,694,81,Team Aster,51725.0,13.0,17.0,6673.0,2376
1035,16,18.191974595842957,21,42,27.52,34648.0,10,645,70,Royal Never Give Up,41614.0,14.0,20.0,3317.0,1934
1036,34,18.191974595842957,47,41,43.43,81486.7612757732,19,702,77,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1586
1037,109,18.191974595842957,19,49,43.43,81486.7612757732,43,785,102,PSG.LGD,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2662
1038,37,9.0,4,27,20.58,43176.0,19,578,72,Team Aster,48921.0,10.0,14.0,9405.0,2490
1039,7,9.0,19,33,20.58,18933.0,4,468,59,Royal Never Give Up,30948.0,11.0,15.0,1207.0,1804
1040,63,20.0,8,61,24.11,48699.0,23,497,79,Team Secret,54440.0,9.0,3.0,15378.0,2462
1041,26,25.0,23,39,24.11,33533.0,8,396,58,Evil Geniuses,28537.0,11.0,4.0,2900.0,1434
1042,95,13.0,15,37,31.33,96997.0,41,656,99,Evil Geniuses,58605.0,14.0,10.0,5669.0,2771
1043,29,9.0,42,31,31.33,62792.0,13,464,70,OG,33632.0,15.0,12.0,1430.0,1483
1044,82,36.0,10,68,35.19,92513.0,35,928,108,Fnatic,78277.0,16.0,24.0,15380.0,3132
1045,20,44.0,36,38,35.19,56997.0,10,906,81,BOOM Esports,52173.0,17.0,24.0,331.0,1949
1046,113,34.0,26,36,55.26,146568.0,51,1421,135,Team Liquid,112279.0,27.0,40.0,17568.0,3307
1047,50,7.0,52,58,55.26,116180.0,26,1613,127,Team Secret,89350.0,26.0,17.0,10540.0,2695
1048,67,6.0,30,42,33.52,83217.0,26,790,103,PSG.LGD,69726.0,16.0,24.0,19990.0,2907
1049,64,12.0,26,35,33.52,96711.0,29,805,90,Team Secret,56885.0,15.0,17.0,5965.0,2263
1050,48,3.0,7,71,20.46,55092.0,29,383,69,Team Secret,46332.0,9.0,4.0,16728.0,2181
1051,8,6.0,30,42,20.46,24145.0,6,330,51,PSG.LGD,22143.0,11.0,7.0,201.0,1405
1052,57,8.0,14,55,33.29,62623.0,26,622,89,PSG.LGD,58588.0,14.0,5.0,11028.0,2180
1053,40,15.0,26,20,33.29,44159.0,14,593,73,Evil Geniuses,39465.0,14.0,3.0,1711.0,1617
1054,68,17.0,30,73,39.0,103968.0,29,957,108,Royal Never Give Up,82211.0,18.0,24.0,18621.0,2886
1055,53,17.0,30,73,39.0,88915.0,30,955,101,Team Liquid,65877.0,17.0,8.0,7209.0,2419
1056,47,7.0,21,63,40.4,77077.0,21,1029,101,Royal Never Give Up,64803.0,20.0,36.0,10506.0,2363
1057,53,28.0,23,16,40.4,75567.0,21,1057,114,Fnatic,80291.0,20.0,36.0,13902.0,3057
1058,47,8.0,13,48,34.57,74896.0,28,993,105,Team Aster,85492.0,17.0,29.0,36618.0,3062
1059,27,16.0,29,29,34.57,59634.0,11,875,89,Thunder Awaken,62791.0,16.0,29.0,3605.0,2260
1060,54,18.191974595842957,24,91,48.36,81486.7612757732,32,949,99,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2324
1061,53,18.191974595842957,32,19,48.36,81486.7612757732,24,805,88,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1815
1062,19,4.0,22,48,22.27,38798.0,10,455,61,Nigma Galaxy,31852.0,10.0,8.0,2188.0,1809
1063,40,13.0,10,41,22.27,58032.0,22,526,73,OG,48727.0,11.0,9.0,26438.0,2332
1064,38,7.0,4,38,18.23,37508.0,20,383,62,Team Secret,39335.0,8.0,4.0,15987.0,2103
1065,7,10.0,20,41,18.23,23200.0,3,327,49,PSG.LGD,22129.0,8.0,5.0,3635.0,1480
1066,21,10.0,30,52,36.34,56875.0,8,973,84,PSG.LGD,45742.0,18.0,34.0,1147.0,1889
1067,74,12.0,8,49,36.34,81164.0,29,935,104,Team Liquid,85201.0,17.0,23.0,30337.0,2791
1068,40,26.0,32,39,32.11,72166.0,16,825,88,Fnatic,51137.0,14.0,31.0,1320.0,2420
1069,78,55.0,16,14,32.11,88727.0,32,1046,112,Team Spirit,85702.0,14.0,26.0,24376.0,3764
1070,85,33.0,26,85,56.25,162873.0,28,1596,119,PSG.LGD,111428.0,26.0,59.0,19473.0,2570
1071,57,15.0,29,48,56.25,102619.0,26,1639,121,Team Liquid,110510.0,25.0,25.0,28325.0,2766
1072,48,62.0,28,53,38.23,121922.0,18,1090,108,PSG.LGD,75703.0,16.0,32.0,3954.0,2880
1073,72,25.0,19,27,38.23,101393.0,27,1208,119,Royal Never Give Up,100630.0,17.0,25.0,34423.0,3447
1074,3,1.0,25,82,34.39,45622.0,4,725,79,Fnatic,47068.0,16.0,11.0,3706.0,1739
1075,70,16.0,4,32,34.39,66063.0,25,789,97,Team Secret,77753.0,15.0,9.0,18027.0,2408
1076,30,17.0,28,33,31.48,57043.0,16,1090,83,Team Spirit,51724.0,14.0,26.0,4863.0,2171
1077,67,64.0,17,38,31.48,85552.0,28,1042,102,Team Liquid,81437.0,16.0,27.0,22998.0,3214
1078,53,17.0,40,36,38.7,104576.0,20,1059,98,Nigma Galaxy,73774.0,18.0,28.0,11498.0,2418
1079,120,42.0,21,40,38.7,126787.0,40,998,118,BOOM Esports,89905.0,18.0,34.0,34124.0,3478
1080,14,26.0,23,38,23.6,35492.0,8,471,61,PSG.LGD,32852.0,11.0,17.0,5507.0,1792
1081,68,42.0,8,24,23.6,65514.0,21,666,79,Team Aster,50018.0,10.0,18.0,6760.0,2792
1082,53,8.0,24,35,42.54,103474.0,23,1125,112,Team Aster,69370.0,20.0,32.0,8108.0,2753
1083,63,45.0,23,49,42.54,117652.0,24,1275,120,PSG.LGD,86142.0,20.0,30.0,17102.0,3162
1084,71,10.0,27,34,43.3,102564.0,30,1062,104,Team Secret,69919.0,19.0,32.0,10900.0,2398
1085,77,12.0,31,30,43.3,113866.0,27,1139,111,PSG.LGD,77209.0,20.0,44.0,13255.0,2587
1086,42,8.0,22,21,43.19,68583.0,14,1019,99,Team Liquid,68834.0,19.0,17.0,6426.0,2071
1087,49,2.0,14,37,43.19,76335.0,22,1016,106,Evil Geniuses,90901.0,17.0,7.0,15056.0,2424
1088,61,77.0,36,38,60.54,86159.0,24,1893,127,Tundra Esports,111633.0,25.0,50.0,3427.0,2788
1089,96,111.0,24,33,60.54,172919.0,35,2328,142,Team Secret,183149.0,25.0,30.0,32040.0,3495
1090,95,14.0,12,60,34.38,97485.0,42,775,108,Team Secret,78537.0,14.0,3.0,17808.0,2981
1091,31,4.0,42,45,34.38,59474.0,12,647,84,Team Liquid,42664.0,15.0,19.0,2907.0,1936
1092,36,14.0,32,26,37.48,67437.0,15,850,91,Royal Never Give Up,61567.0,17.0,33.0,2860.0,2183
1093,69,35.0,15,51,37.48,86918.0,32,929,108,BOOM Esports,86656.0,18.0,32.0,26397.0,2975
1094,53,25.0,41,45,40.28,79152.0,22,1044,102,Team Liquid,68860.0,20.0,35.0,14415.0,2491
1095,86,29.0,23,68,40.28,124701.0,40,1380,120,OG,103451.0,18.0,34.0,33471.0,3343
1096,79,17.0,13,67,33.43,84747.0,34,870,102,Team Secret,67334.0,15.0,15.0,18400.0,2846
1097,25,17.0,35,58,33.43,44526.0,13,717,81,Nigma Galaxy,43279.0,14.0,22.0,3017.0,1879
1098,18,31.0,28,29,24.13,35263.0,12,631,70,BOOM Esports,33751.0,11.0,17.0,844.0,2165
1099,64,9.0,13,37,24.13,59322.0,27,613,83,Fnatic,48135.0,11.0,18.0,3953.0,2841
1100,24,18.191974595842957,34,19,41.27,28294.0,13,958,78,Fnatic,51466.0,13.504618937644342,19.03002309468822,600.0,1660
1101,70,18.191974595842957,13,35,41.27,52694.0,33,1037,98,OG,91998.0,13.504618937644342,19.03002309468822,10236.0,2506
